"Town","FIPS","Year","Year Submitted","Town Profile Year","Entry","Rank","Variable","Measure Type","Value"
"Avon","0900302060",2016,2017,2017,"BRE Apex Property Owner, LLC",8,"Grand List Value","Number",9590300
"Avon","0900302060",2016,2017,2017,"Brighenti Family Wellness Center",9,"Grand List Value","Number",9030000
"Avon","0900302060",2016,2017,2017,"One Hundred One Bickford",10,"Grand List Value","Number",8633850
"Avon","0900302060",2014,2014,2016,"Connecticut Light and Power Inc.",1,"Percent of Net Grand List","Percent",0.61
"Avon","0900302060",2014,2014,2016,"GAIA Avon Place LLC",2,"Percent of Net Grand List","Percent",0.59
"Avon","0900302060",2014,2014,2016,"Avon Marketplace Investors",3,"Percent of Net Grand List","Percent",0.56
"Avon","0900302060",2014,2014,2016,"Two Fifty Five West Main Street",4,"Percent of Net Grand List","Percent",0.54
"Avon","0900302060",2014,2014,2016,"Sixty Four Avonwood Road Associates",5,"Percent of Net Grand List","Percent",0.53
"Avon","0900302060",2014,2014,2016,"Nod Brook LLC",6,"Percent of Net Grand List","Percent",0.48
"Avon","0900302060",2014,2014,2016,"Ensign-Bickford Realty Corp",7,"Percent of Net Grand List","Percent",0.42
"Avon","0900302060",2014,2014,2016,"Toll CT",8,"Percent of Net Grand List","Percent",0.41
"Avon","0900302060",2014,2014,2016,"Avon Water Co",9,"Percent of Net Grand List","Percent",0.38
"Avon","0900302060",2014,2014,2016,"Brighenti Family Wellness Center",10,"Percent of Net Grand List","Percent",0.36
"Avon","0900302060",2016,2017,2017,"Eversource",1,"Percent of Net Grand List","Percent",0.67
"Avon","0900302060",2016,2017,2017,"GAIA Avon Place LLC",2,"Percent of Net Grand List","Percent",0.59
"Avon","0900302060",2016,2017,2017,"Avon Marketplace Investors",3,"Percent of Net Grand List","Percent",0.55
"Avon","0900302060",2016,2017,2017,"Two Fifty Five West Main Street",4,"Percent of Net Grand List","Percent",0.54
"Avon","0900302060",2016,2017,2017,"Avon Mill LLC",5,"Percent of Net Grand List","Percent",0.52
"Avon","0900302060",2016,2017,2017,"Nod Brook LLC",6,"Percent of Net Grand List","Percent",0.48
"Avon","0900302060",2016,2017,2017,"Avon Water Co",7,"Percent of Net Grand List","Percent",0.39
"Avon","0900302060",2016,2017,2017,"BRE Apex Property Owner, LLC",8,"Percent of Net Grand List","Percent",0.37
"Avon","0900302060",2016,2017,2017,"Brighenti Family Wellness Center",9,"Percent of Net Grand List","Percent",0.35
"Avon","0900302060",2016,2017,2017,"One Hundred One Bickford",10,"Percent of Net Grand List","Percent",0.33
"Avon","0900302060",2014,2014,2016,"Connecticut Light and Power Inc.",1,"Percent of Top 10 Total Grand List","Percent",12.46
"Avon","0900302060",2014,2014,2016,"GAIA Avon Place LLC",2,"Percent of Top 10 Total Grand List","Percent",12.15
"Avon","0900302060",2014,2014,2016,"Avon Marketplace Investors",3,"Percent of Top 10 Total Grand List","Percent",11.39
"Avon","0900302060",2014,2014,2016,"Two Fifty Five West Main Street",4,"Percent of Top 10 Total Grand List","Percent",11.17
"Avon","0900302060",2014,2014,2016,"Sixty Four Avonwood Road Associates",5,"Percent of Top 10 Total Grand List","Percent",10.87
"Avon","0900302060",2014,2014,2016,"Nod Brook LLC",6,"Percent of Top 10 Total Grand List","Percent",9.92
"Avon","0900302060",2014,2014,2016,"Ensign-Bickford Realty Corp",7,"Percent of Top 10 Total Grand List","Percent",8.55
"Avon","0900302060",2014,2014,2016,"Toll CT",8,"Percent of Top 10 Total Grand List","Percent",8.38
"Avon","0900302060",2014,2014,2016,"Avon Water Co",9,"Percent of Top 10 Total Grand List","Percent",7.82
"Avon","0900302060",2014,2014,2016,"Brighenti Family Wellness Center",10,"Percent of Top 10 Total Grand List","Percent",7.29
"Avon","0900302060",2016,2017,2017,"Eversource",1,"Percent of Top 10 Total Grand List","Percent",14.05
"Avon","0900302060",2016,2017,2017,"GAIA Avon Place LLC",2,"Percent of Top 10 Total Grand List","Percent",12.26
"Avon","0900302060",2016,2017,2017,"Avon Marketplace Investors",3,"Percent of Top 10 Total Grand List","Percent",11.48
"Avon","0900302060",2016,2017,2017,"Two Fifty Five West Main Street",4,"Percent of Top 10 Total Grand List","Percent",11.26
"Avon","0900302060",2016,2017,2017,"Avon Mill LLC",5,"Percent of Top 10 Total Grand List","Percent",10.96
"Avon","0900302060",2016,2017,2017,"Nod Brook LLC",6,"Percent of Top 10 Total Grand List","Percent",10
"Avon","0900302060",2016,2017,2017,"Avon Water Co",7,"Percent of Top 10 Total Grand List","Percent",8.13
"Avon","0900302060",2016,2017,2017,"BRE Apex Property Owner, LLC",8,"Percent of Top 10 Total Grand List","Percent",7.69
"Avon","0900302060",2016,2017,2017,"Brighenti Family Wellness Center",9,"Percent of Top 10 Total Grand List","Percent",7.24
"Avon","0900302060",2016,2017,2017,"One Hundred One Bickford",10,"Percent of Top 10 Total Grand List","Percent",6.92
"Avon","0900302060",2014,2014,2016,"Connecticut Light and Power Inc.",1,"Percent of Total Grand List","Percent",0.6
"Avon","0900302060",2014,2014,2016,"GAIA Avon Place LLC",2,"Percent of Total Grand List","Percent",0.59
"Avon","0900302060",2014,2014,2016,"Avon Marketplace Investors",3,"Percent of Total Grand List","Percent",0.55
"Avon","0900302060",2014,2014,2016,"Two Fifty Five West Main Street",4,"Percent of Total Grand List","Percent",0.54
"Avon","0900302060",2014,2014,2016,"Sixty Four Avonwood Road Associates",5,"Percent of Total Grand List","Percent",0.52
"Avon","0900302060",2014,2014,2016,"Nod Brook LLC",6,"Percent of Total Grand List","Percent",0.48
"Avon","0900302060",2014,2014,2016,"Ensign-Bickford Realty Corp",7,"Percent of Total Grand List","Percent",0.41
"Avon","0900302060",2014,2014,2016,"Toll CT",8,"Percent of Total Grand List","Percent",0.4
"Avon","0900302060",2014,2014,2016,"Avon Water Co",9,"Percent of Total Grand List","Percent",0.38
"Avon","0900302060",2014,2014,2016,"Brighenti Family Wellness Center",10,"Percent of Total Grand List","Percent",0.35
"Avon","0900302060",2016,2017,2017,"Eversource",1,"Percent of Total Grand List","Percent",0.66
"Avon","0900302060",2016,2017,2017,"GAIA Avon Place LLC",2,"Percent of Total Grand List","Percent",0.58
"Avon","0900302060",2016,2017,2017,"Avon Marketplace Investors",3,"Percent of Total Grand List","Percent",0.54
"Avon","0900302060",2016,2017,2017,"Two Fifty Five West Main Street",4,"Percent of Total Grand List","Percent",0.53
"Avon","0900302060",2016,2017,2017,"Avon Mill LLC",5,"Percent of Total Grand List","Percent",0.52
"Avon","0900302060",2016,2017,2017,"Nod Brook LLC",6,"Percent of Total Grand List","Percent",0.47
"Avon","0900302060",2016,2017,2017,"Avon Water Co",7,"Percent of Total Grand List","Percent",0.38
"Avon","0900302060",2016,2017,2017,"BRE Apex Property Owner, LLC",8,"Percent of Total Grand List","Percent",0.36
"Avon","0900302060",2016,2017,2017,"Brighenti Family Wellness Center",9,"Percent of Total Grand List","Percent",0.34
"Avon","0900302060",2016,2017,2017,"One Hundred One Bickford",10,"Percent of Total Grand List","Percent",0.33
"Barkhamsted","0900502760",2014,2014,2016,"The Metropolitan District",1,"Grand List Value","Number",32678560
"Barkhamsted","0900502760",2014,2014,2016,"Connecticut Light & Power",2,"Grand List Value","Number",5176930
"Barkhamsted","0900502760",2014,2014,2016,"Mallory Brook Development",3,"Grand List Value","Number",3687840
"Barkhamsted","0900502760",2014,2014,2016,"Sterling Engineering Corporation",4,"Grand List Value","Number",1550640
"Barkhamsted","0900502760",2014,2014,2016,"Retional Refuse Disp Distr #1",5,"Grand List Value","Number",1185610
"Barkhamsted","0900502760",2014,2014,2016,"Rocktree LLC",6,"Grand List Value","Number",954040
"Barkhamsted","0900502760",2014,2014,2016,"Property Owner",7,"Grand List Value","Number",887070
"Barkhamsted","0900502760",2014,2014,2016,"Cesana Fred A. Trustee",8,"Grand List Value","Number",869760
"Barkhamsted","0900502760",2014,2014,2016,"Boulder Village Properties LLC",9,"Grand List Value","Number",805200
"Barkhamsted","0900502760",2014,2014,2016,"VKRE Foxridge Limited Partnership",10,"Grand List Value","Number",787810
"Barkhamsted","0900502760",2016,2017,2017,"The Metropolitan District",1,"Grand List Value","Number",33418650
"Barkhamsted","0900502760",2016,2017,2017,"Connecticut Light & Power",2,"Grand List Value","Number",5465320
"Barkhamsted","0900502760",2016,2017,2017,"Mallory Brook Development",3,"Grand List Value","Number",2100000
"Barkhamsted","0900502760",2016,2017,2017,"Air Realty Group",4,"Grand List Value","Number",1383160
"Barkhamsted","0900502760",2016,2017,2017,"Retional Refuse Disp Distr #1",5,"Grand List Value","Number",1185610
"Barkhamsted","0900502760",2016,2017,2017,"Rocktree LLC",6,"Grand List Value","Number",954040
"Barkhamsted","0900502760",2016,2017,2017,"West Hill Property",7,"Grand List Value","Number",907400
"Barkhamsted","0900502760",2016,2017,2017,"Boulder Village Properties LLC",8,"Grand List Value","Number",890160
"Barkhamsted","0900502760",2016,2017,2017,"Residential Property Owner",9,"Grand List Value","Number",887070
"Barkhamsted","0900502760",2016,2017,2017,"Cesana Fred A Trustee",10,"Grand List Value","Number",869760
"Barkhamsted","0900502760",2014,2014,2016,"The Metropolitan District",1,"Percent of Net Grand List","Percent",9.56
"Barkhamsted","0900502760",2014,2014,2016,"Connecticut Light & Power",2,"Percent of Net Grand List","Percent",1.52
"Barkhamsted","0900502760",2014,2014,2016,"Mallory Brook Development",3,"Percent of Net Grand List","Percent",1.08
"Barkhamsted","0900502760",2014,2014,2016,"Sterling Engineering Corporation",4,"Percent of Net Grand List","Percent",0.45
"Barkhamsted","0900502760",2014,2014,2016,"Retional Refuse Disp Distr #1",5,"Percent of Net Grand List","Percent",0.35
"Barkhamsted","0900502760",2014,2014,2016,"Rocktree LLC",6,"Percent of Net Grand List","Percent",0.28
"Barkhamsted","0900502760",2014,2014,2016,"Property Owner",7,"Percent of Net Grand List","Percent",0.26
"Barkhamsted","0900502760",2014,2014,2016,"Cesana Fred A. Trustee",8,"Percent of Net Grand List","Percent",0.25
"Barkhamsted","0900502760",2014,2014,2016,"Boulder Village Properties LLC",9,"Percent of Net Grand List","Percent",0.24
"Barkhamsted","0900502760",2014,2014,2016,"VKRE Foxridge Limited Partnership",10,"Percent of Net Grand List","Percent",0.23
"Barkhamsted","0900502760",2016,2017,2017,"The Metropolitan District",1,"Percent of Net Grand List","Percent",9.62
"Barkhamsted","0900502760",2016,2017,2017,"Connecticut Light & Power",2,"Percent of Net Grand List","Percent",1.57
"Barkhamsted","0900502760",2016,2017,2017,"Mallory Brook Development",3,"Percent of Net Grand List","Percent",0.6
"Barkhamsted","0900502760",2016,2017,2017,"Air Realty Group",4,"Percent of Net Grand List","Percent",0.4
"Barkhamsted","0900502760",2016,2017,2017,"Retional Refuse Disp Distr #1",5,"Percent of Net Grand List","Percent",0.34
"Barkhamsted","0900502760",2016,2017,2017,"Rocktree LLC",6,"Percent of Net Grand List","Percent",0.27
"Barkhamsted","0900502760",2016,2017,2017,"West Hill Property",7,"Percent of Net Grand List","Percent",0.26
"Barkhamsted","0900502760",2016,2017,2017,"Boulder Village Properties LLC",8,"Percent of Net Grand List","Percent",0.26
"Barkhamsted","0900502760",2016,2017,2017,"Residential Property Owner",9,"Percent of Net Grand List","Percent",0.26
"Barkhamsted","0900502760",2016,2017,2017,"Cesana Fred A Trustee",10,"Percent of Net Grand List","Percent",0.25
"Barkhamsted","0900502760",2014,2014,2016,"The Metropolitan District",1,"Percent of Top 10 Total Grand List","Percent",67.26
"Barkhamsted","0900502760",2014,2014,2016,"Connecticut Light & Power",2,"Percent of Top 10 Total Grand List","Percent",10.66
"Barkhamsted","0900502760",2014,2014,2016,"Mallory Brook Development",3,"Percent of Top 10 Total Grand List","Percent",7.59
"Barkhamsted","0900502760",2014,2014,2016,"Sterling Engineering Corporation",4,"Percent of Top 10 Total Grand List","Percent",3.19
"Barkhamsted","0900502760",2014,2014,2016,"Retional Refuse Disp Distr #1",5,"Percent of Top 10 Total Grand List","Percent",2.44
"Barkhamsted","0900502760",2014,2014,2016,"Rocktree LLC",6,"Percent of Top 10 Total Grand List","Percent",1.96
"Barkhamsted","0900502760",2014,2014,2016,"Property Owner",7,"Percent of Top 10 Total Grand List","Percent",1.83
"Barkhamsted","0900502760",2014,2014,2016,"Cesana Fred A. Trustee",8,"Percent of Top 10 Total Grand List","Percent",1.79
"Barkhamsted","0900502760",2014,2014,2016,"Boulder Village Properties LLC",9,"Percent of Top 10 Total Grand List","Percent",1.66
"Barkhamsted","0900502760",2014,2014,2016,"VKRE Foxridge Limited Partnership",10,"Percent of Top 10 Total Grand List","Percent",1.62
"Barkhamsted","0900502760",2016,2017,2017,"The Metropolitan District",1,"Percent of Top 10 Total Grand List","Percent",69.53
"Barkhamsted","0900502760",2016,2017,2017,"Connecticut Light & Power",2,"Percent of Top 10 Total Grand List","Percent",11.37
"Barkhamsted","0900502760",2016,2017,2017,"Mallory Brook Development",3,"Percent of Top 10 Total Grand List","Percent",4.37
"Barkhamsted","0900502760",2016,2017,2017,"Air Realty Group",4,"Percent of Top 10 Total Grand List","Percent",2.88
"Barkhamsted","0900502760",2016,2017,2017,"Retional Refuse Disp Distr #1",5,"Percent of Top 10 Total Grand List","Percent",2.47
"Barkhamsted","0900502760",2016,2017,2017,"Rocktree LLC",6,"Percent of Top 10 Total Grand List","Percent",1.99
"Barkhamsted","0900502760",2016,2017,2017,"West Hill Property",7,"Percent of Top 10 Total Grand List","Percent",1.89
"Barkhamsted","0900502760",2016,2017,2017,"Boulder Village Properties LLC",8,"Percent of Top 10 Total Grand List","Percent",1.85
"Barkhamsted","0900502760",2016,2017,2017,"Residential Property Owner",9,"Percent of Top 10 Total Grand List","Percent",1.85
"Barkhamsted","0900502760",2016,2017,2017,"Cesana Fred A Trustee",10,"Percent of Top 10 Total Grand List","Percent",1.81
"Barkhamsted","0900502760",2014,2014,2016,"The Metropolitan District",1,"Percent of Total Grand List","Percent",9.39
"Barkhamsted","0900502760",2014,2014,2016,"Connecticut Light & Power",2,"Percent of Total Grand List","Percent",1.49
"Barkhamsted","0900502760",2014,2014,2016,"Mallory Brook Development",3,"Percent of Total Grand List","Percent",1.06
"Barkhamsted","0900502760",2014,2014,2016,"Sterling Engineering Corporation",4,"Percent of Total Grand List","Percent",0.45
"Barkhamsted","0900502760",2014,2014,2016,"Retional Refuse Disp Distr #1",5,"Percent of Total Grand List","Percent",0.34
"Barkhamsted","0900502760",2014,2014,2016,"Rocktree LLC",6,"Percent of Total Grand List","Percent",0.27
"Barkhamsted","0900502760",2014,2014,2016,"Property Owner",7,"Percent of Total Grand List","Percent",0.25
"Barkhamsted","0900502760",2014,2014,2016,"Cesana Fred A. Trustee",8,"Percent of Total Grand List","Percent",0.25
"Barkhamsted","0900502760",2014,2014,2016,"Boulder Village Properties LLC",9,"Percent of Total Grand List","Percent",0.23
"Barkhamsted","0900502760",2014,2014,2016,"VKRE Foxridge Limited Partnership",10,"Percent of Total Grand List","Percent",0.23
"Barkhamsted","0900502760",2016,2017,2017,"The Metropolitan District",1,"Percent of Total Grand List","Percent",9.46
"Barkhamsted","0900502760",2016,2017,2017,"Connecticut Light & Power",2,"Percent of Total Grand List","Percent",1.55
"Barkhamsted","0900502760",2016,2017,2017,"Mallory Brook Development",3,"Percent of Total Grand List","Percent",0.59
"Barkhamsted","0900502760",2016,2017,2017,"Air Realty Group",4,"Percent of Total Grand List","Percent",0.39
"Barkhamsted","0900502760",2016,2017,2017,"Retional Refuse Disp Distr #1",5,"Percent of Total Grand List","Percent",0.34
"Barkhamsted","0900502760",2016,2017,2017,"Rocktree LLC",6,"Percent of Total Grand List","Percent",0.27
"Barkhamsted","0900502760",2016,2017,2017,"West Hill Property",7,"Percent of Total Grand List","Percent",0.26
"Barkhamsted","0900502760",2016,2017,2017,"Boulder Village Properties LLC",8,"Percent of Total Grand List","Percent",0.25
"Barkhamsted","0900502760",2016,2017,2017,"Residential Property Owner",9,"Percent of Total Grand List","Percent",0.25
"Barkhamsted","0900502760",2016,2017,2017,"Cesana Fred A Trustee",10,"Percent of Total Grand List","Percent",0.25
"Beacon Falls","0900903250",2013,2014,2016,"Two North Main LLC",1,"Grand List Value","Number",11133280
"Beacon Falls","0900903250",2013,2014,2016,"Connecticut Light & Power",2,"Grand List Value","Number",9452330
"Beacon Falls","0900903250",2013,2014,2016,"AM Alexandria LLC",3,"Grand List Value","Number",4435050
"Beacon Falls","0900903250",2013,2014,2016,"Murtha Enterprises Inc.",4,"Grand List Value","Number",3429730
"Beacon Falls","0900903250",2013,2014,2016,"Aquarion Water Co of CT",5,"Grand List Value","Number",2593510
"Beacon Falls","0900903250",2013,2014,2016,"Murtha Industrial Four LLC",6,"Grand List Value","Number",2524210
"Beacon Falls","0900903250",2013,2014,2016,"SMSP - Connecticut LLC",7,"Grand List Value","Number",2346400
"Beacon Falls","0900903250",2013,2014,2016,"CRC Development LLC",8,"Grand List Value","Number",2057590
"Beacon Falls","0900903250",2013,2014,2016,"Swymour Beacon Falls LLC",9,"Grand List Value","Number",1985520
"Beacon Falls","0900903250",2013,2014,2016,"Mark Leonard",10,"Grand List Value","Number",1792930
"Beacon Falls","0900903250",2013,2014,2017,"Two North Main LLC",1,"Grand List Value","Number",11133280
